TEAM_ID,SEASON,GP_non_clutch,GP_clutch,WINS_non_clutch,WINS_clutch,WIN_PCT_non_clutch,WIN_PCT_clutch,TEAM_NAME
1610612764,2012,60.0,30.0,22.0,10.0,0.36666666666666664,0.3333333333333333,Washington Wizards
1610612764,2013,71.0,29.0,40.0,12.0,0.5633802816901409,0.41379310344827586,Washington Wizards
1610612764,2014,67.0,32.0,38.0,17.0,0.5671641791044776,0.53125,Washington Wizards
1610612764,2015,65.0,23.0,33.0,11.0,0.5076923076923077,0.4782608695652174,Washington Wizards
1610612764,2016,68.0,34.0,37.0,23.0,0.5441176470588235,0.6764705882352942,Washington Wizards
1610612764,2017,66.0,26.0,36.0,12.0,0.5454545454545454,0.46153846153846156,Washington Wizards
1610612764,2018,62.0,24.0,25.0,10.0,0.4032258064516129,0.4166666666666667,Washington Wizards
1610612764,2019,66.0,13.0,24.0,3.0,0.36363636363636365,0.23076923076923078,Washington Wizards
1610612764,2020,54.0,29.0,21.0,16.0,0.3888888888888889,0.5517241379310345,Washington Wizards
1610612764,2021,60.0,26.0,21.0,14.0,0.35,0.5384615384615384,Washington Wizards
1610612764,2022,28.0,9.0,9.0,4.0,0.32142857142857145,0.4444444444444444,Washington Wizards
1610612765,2003,79.0,34.0,58.0,14.0,0.7341772151898734,0.4117647058823529,Detroit Pistons
1610612765,2004,87.0,24.0,58.0,13.0,0.6666666666666666,0.5416666666666666,Detroit Pistons
1610612765,2005,82.0,26.0,63.0,15.0,0.7682926829268293,0.5769230769230769,Detroit Pistons
1610612765,2006,69.0,37.0,47.0,21.0,0.6811594202898551,0.5675675675675675,Detroit Pistons
1610612765,2007,82.0,25.0,56.0,17.0,0.6829268292682927,0.68,Detroit Pistons
1610612765,2008,60.0,34.0,30.0,15.0,0.5,0.4411764705882353,Detroit Pistons
1610612765,2009,68.0,22.0,19.0,12.0,0.27941176470588236,0.5454545454545454,Detroit Pistons
1610612765,2010,62.0,28.0,23.0,10.0,0.3709677419354839,0.35714285714285715,Detroit Pistons
1610612765,2011,51.0,17.0,17.0,9.0,0.3333333333333333,0.5294117647058824,Detroit Pistons
1610612765,2012,66.0,24.0,24.0,9.0,0.36363636363636365,0.375,Detroit Pistons
1610612765,2013,69.0,20.0,24.0,8.0,0.34782608695652173,0.4,Detroit Pistons
1610612765,2014,64.0,25.0,25.0,12.0,0.390625,0.48,Detroit Pistons
1610612765,2015,64.0,30.0,33.0,14.0,0.515625,0.4666666666666667,Detroit Pistons
1610612765,2016,66.0,22.0,31.0,9.0,0.4696969696969697,0.4090909090909091,Detroit Pistons
1610612765,2017,64.0,23.0,34.0,7.0,0.53125,0.30434782608695654,Detroit Pistons
1610612765,2018,62.0,29.0,29.0,14.0,0.46774193548387094,0.4827586206896552,Detroit Pistons
1610612765,2019,57.0,14.0,16.0,7.0,0.2807017543859649,0.5,Detroit Pistons
1610612765,2020,61.0,17.0,18.0,5.0,0.29508196721311475,0.29411764705882354,Detroit Pistons
1610612765,2021,63.0,23.0,14.0,11.0,0.2222222222222222,0.4782608695652174,Detroit Pistons
1610612765,2022,31.0,7.0,6.0,2.0,0.1935483870967742,0.2857142857142857,Detroit Pistons
1610612766,2004,56.0,29.0,12.0,8.0,0.21428571428571427,0.27586206896551724,Charlotte Hornets
1610612766,2005,67.0,23.0,21.0,8.0,0.31343283582089554,0.34782608695652173,Charlotte Hornets
1610612766,2006,77.0,13.0,27.0,8.0,0.35064935064935066,0.6153846153846154,Charlotte Hornets
1610612766,2007,64.0,25.0,22.0,12.0,0.34375,0.48,Charlotte Hornets
1610612766,2008,57.0,33.0,27.0,8.0,0.47368421052631576,0.24242424242424243,Charlotte Hornets
1610612766,2009,61.0,33.0,32.0,14.0,0.5245901639344263,0.42424242424242425,Charlotte Hornets
1610612766,2010,55.0,35.0,19.0,19.0,0.34545454545454546,0.5428571428571428,Charlotte Hornets
1610612766,2011,54.0,14.0,4.0,4.0,0.07407407407407407,0.2857142857142857,Charlotte Hornets
1610612766,2012,70.0,20.0,12.0,10.0,0.17142857142857143,0.5,Charlotte Hornets
1610612766,2013,62.0,32.0,32.0,16.0,0.5161290322580645,0.5,Charlotte Hornets
1610612766,2014,63.0,27.0,26.0,10.0,0.4126984126984127,0.37037037037037035,Charlotte Hornets
1610612766,2015,70.0,27.0,40.0,18.0,0.5714285714285714,0.6666666666666666,Charlotte Hornets
1610612766,2016,66.0,23.0,30.0,9.0,0.45454545454545453,0.391304347826087,Charlotte Hornets
1610612766,2017,64.0,23.0,29.0,9.0,0.453125,0.391304347826087,Charlotte Hornets
1610612766,2018,63.0,24.0,35.0,8.0,0.5555555555555556,0.3333333333333333,Charlotte Hornets
1610612766,2019,47.0,23.0,13.0,11.0,0.2765957446808511,0.4782608695652174,Charlotte Hornets
1610612766,2020,57.0,22.0,24.0,11.0,0.42105263157894735,0.5,Charlotte Hornets
1610612766,2021,67.0,20.0,36.0,8.0,0.5373134328358209,0.4,Charlotte Hornets
1610612766,2022,28.0,9.0,6.0,2.0,0.21428571428571427,0.2222222222222222,Charlotte Hornets
